-0.11833,-17.059,4.0534,-1.0999,2.1733,-0.14806,0.49035,0.6217,-0.47717,0.51997,-0.16892,-0.15254,0.088698,-0.20442,-0.036632,-0.13334,0.017659,-0.0065404,0.0070711,-0.0011546,0.0015963,0.00189,-0.0015507,0.0035396,-0.0008273,0.00089145,0.0018647,-0.00068912,-0.0023169,-0.0018175,-0.00017216,0.00016157,-0.00086224,-0.00029162,6.2087e-05,-0.00015541,-3.3768e-06,0.00031479,-6.0907e-05,-7.8633e-05,7.7053e-06,-6.2575e-05,0
0.54558,-15.731,3.9774,-1.4359,2.1762,-0.022266,0.27086,-0.15046,-0.5875,0.48892,-0.51732,-0.027106,0.15011,-0.16127,-0.069527,-0.37974,0.034443,-0.044898,0.04938,-0.026992,0.011401,-0.0030773,-0.017487,0.018814,-0.013028,-0.0022962,0.00052707,-0.0062876,-0.0071721,-0.0097834,-0.0037132,0.0019952,0.00055582,-0.00023882,0.0012892,0.00061228,-0.0010175,-0.0002255,0.0013686,-3.6801e-05,-0.00078281,-0.000953,0
0.91814,-14.892,4.5326,-1.6513,2.3266,0.0526,-0.046787,0.39749,-0.60213,-0.040609,-0.36884,-0.079865,-0.047771,-0.42515,-0.036965,-0.2777,0.058763,-0.015733,0.01876,0.0044735,0.00098462,0.0025486,-0.014279,-0.0088258,-0.0034078,-0.0039887,-0.0052426,-0.0066586,-0.011308,-0.017747,-0.0028122,0.0045861,0.0004067,-0.00017765,3.3721e-06,-0.00080177,0.0011768,0.0011467,-0.00023857,0.00014044,0.00039128,0.00061467,0
-0.85582,-17.27,4.2592,-1.2174,1.6362,-0.18405,0.4533,0.13202,-0.78472,0.45871,-0.37367,-0.17198,0.41345,-0.12323,-0.10432,-0.27465,0.021772,-0.012711,0.01261,-0.0038062,-0.00018322,0.0018271,-0.004283,0.0052057,-0.0024011,0.00011759,0.0017533,-0.00064442,-8.2179e-05,0.0017006,8.6647e-05,-0.00058882,0.00098973,-0.00070056,-0.00035692,-0.00054369,-0.0010485,0.00020913,0.00013543,-0.00034693,-0.00016203,-5.6947e-05,0
1.8687,-13.745,4.0716,-1.2209,2.6728,-0.10507,-0.015768,0.62745,-0.30274,0.26403,-0.34506,-0.20713,0.022341,-0.36829,0.024251,-0.36992,0.13961,0.0070591,0.027906,-0.032133,0.0039728,0.026307,-0.0091603,0.0025262,-0.010599,-0.018118,-0.0012486,-0.0030465,-0.00929,-0.020326,0.0058542,0.004546,-0.00074276,-0.0057053,-0.00045234,-0.0015981,0.0005034,0.0047207,-0.00085501,-0.0023332,-1.1783e-05,0.00048485,0
0.35647,-13.672,1.8267,-0.83834,1.2126,-0.51231,0.16853,-0.39341,-0.063034,0.27453,0.038969,-0.08801,0.25049,0.022017,-0.070504,-0.28786,0.0064723,-0.00043295,0.0076808,-0.0011555,-0.00089258,-0.0058608,-0.0037657,-0.0018996,-0.00034836,-0.0021498,0.0057139,1.1656e-05,-0.0076882,-0.011664,-0.0096037,0.0029673,-0.0017089,0.0013705,-0.00089379,0.0011918,-0.0014939,-0.0010174,0.00049448,-0.0012346,0.001832,-0.00017866,0
-0.83278,-16.129,2.7638,-0.081645,0.85268,0.036049,0.41668,-0.31724,-0.037766,0.020797,0.027947,0.027489,0.046532,0.28756,-0.04798,-0.24043,0.018364,0.009527,0.0073706,0.0062314,0.0037398,0.0033362,0.0033654,0.0032436,0.0022628,0.0009438,0.0013414,0.0011109,-0.0021081,-0.00038982,0.00024188,-0.0003861,8.5547e-05,7.6404e-05,-0.00046748,-0.0004185,0.00011187,0.00010514,0.00010002,-6.6863e-05,-3.3701e-05,-0.00036971,0
-2.4949,-17.789,1.7222,0.05077,0.59185,-0.0182,0.45686,-0.27553,-0.29642,-0.033347,0.099695,-0.017026,0.027657,0.26617,-0.13852,-0.29196,0.0042811,-0.00093898,0.00010794,0.00099041,0.0012644,-7.8976e-05,-0.00080414,-0.00058264,0.00025454,-0.00092225,-0.0005158,-0.00011256,-0.0011564,-0.0012501,1.1424e-05,-0.00052937,3.9246e-05,0.00016138,0.00035279,-0.00031243,-0.00029794,-0.00037599,-6.9111e-05,-0.00041938,-6.781e-05,-6.0502e-05,0
0.40739,-15.564,3.2166,0.41848,1.1194,0.11537,0.63503,-0.0096091,-0.0082501,-0.18183,-0.20952,0.057754,-0.13682,-0.03727,-0.038131,-0.14399,0.0096208,0.0046734,0.0038267,0.0017383,0.0028698,0.0014745,0.0012114,0.00067444,-0.0002401,0.00012283,0.0001103,0.00073702,0.00099974,-0.0017721,-0.00020553,0.00035481,0.00048792,0.00039828,0.00046525,0.0003428,0.00025994,0.0001731,6.4496e-05,0.00032264,-0.00011432,2.0253e-05,0
-4.3864,-20.716,3.8344,-1.3636,1.5534,-0.29033,0.080835,0.33447,-0.47093,0.23862,-0.35208,-0.13811,0.20702,-0.23682,-0.024919,-0.10078,0.014646,-0.01475,0.0086473,-0.0028915,-0.0014711,0.00038548,-0.0040866,0.00079997,-0.0029364,-0.00023617,0.00096672,-0.0019715,-0.0068874,-0.0048137,0.004329,0.00076742,-0.0011908,4.2873e-05,0.00056114,-0.00097521,-0.00098081,-0.00019764,-0.00035042,0.00017946,-0.00014776,-0.00044452,0
